difficulty_rating,bpm,mode,approach_rate,overall_difficulty,circle_size,hp_drain_rate,total_length,hit_length,min_cursor_speed,max_cursor_speed,avg_cursor_speed,map_length_seconds,hitobject_types_per_second_0,1,2,3,4,5,6,7,inherited_timing_points,uninherited_timing_points,bpm_changes,slider_multiplier_changes,min_slider_multiplier,max_slider_multiplier,avg_slider_multiplier,meter_changes,min_meter,max_meter,avg_meter
3.09,151,0,7.6,6,3.8,4,58,58,0.0,1246.4844125874436,534.3177887519189,58.545,0.0, 1.9472200871124776, 0.6832351182850799, 0.0, 0.0, 0.3928601930139209, 0.4953454607566829, 0.0,0.20497053548552396,0.034161755914253994,0.0,0.05124263387138099,1.0,1.2000000000000004,1.0833333333333335,0.0,4,4,4.0
