difficulty_rating,bpm,mode,approach_rate,overall_difficulty,circle_size,hp_drain_rate,total_length,hit_length,min_cursor_speed,max_cursor_speed,avg_cursor_speed,map_length_seconds,hitobject_types_per_second_0,1,2,3,4,5,6,7,inherited_timing_points,uninherited_timing_points,bpm_changes,slider_multiplier_changes,min_slider_multiplier,max_slider_multiplier,avg_slider_multiplier,meter_changes,min_meter,max_meter,avg_meter
4.43,190,3,5,8,4,8,117,114,0.0,2445.859872611465,767.4377859687029,117.763,0.0, 3.048495707480278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.050949788982957295,0.008491631497159549,0.0,0.0,1.0,1.0,1.0,0.0,4,4,4.0
