difficulty_rating,bpm,mode,approach_rate,overall_difficulty,circle_size,hp_drain_rate,total_length,hit_length,min_cursor_speed,max_cursor_speed,avg_cursor_speed,map_length_seconds,hitobject_types_per_second_0,1,2,3,4,5,6,7,inherited_timing_points,uninherited_timing_points,bpm_changes,slider_multiplier_changes,min_slider_multiplier,max_slider_multiplier,avg_slider_multiplier,meter_changes,min_meter,max_meter,avg_meter
5.88,206.17,3,5,8,4,8,344,343,0.0,15360.0,2871.120994516878,375.31,0.0, 15.765633742772641, 0.0, 0.0, 0.0, 0.002664464043057739, 0.0, 0.0,0.5169060243532013,0.5169060243532013,0.5009192400948549,0.3010844368655245,0.856100461882465,4.757308139776254,1.1450743526526483,0.0,4,4,4.0
