difficulty_rating,bpm,mode,approach_rate,overall_difficulty,circle_size,hp_drain_rate,total_length,hit_length,min_cursor_speed,max_cursor_speed,avg_cursor_speed,map_length_seconds,hitobject_types_per_second_0,1,2,3,4,5,6,7,inherited_timing_points,uninherited_timing_points,bpm_changes,slider_multiplier_changes,min_slider_multiplier,max_slider_multiplier,avg_slider_multiplier,meter_changes,min_meter,max_meter,avg_meter
4.75,174,0,9,8,4,5,187,154,0.0,322.51318665165,228.66644898749965,186.217,0.0, 0.41349608252737396, 0.39738584554578793, 0.0, 0.0, 0.10740157987723999, 0.09666142188951599, 0.0,0.17721260679744597,0.016110236981585997,0.0,0.03759055295703399,0.9000000000000009,1.0500000000000005,0.9984848484848488,0.0,4,4,4.0
