difficulty_rating,bpm,mode,approach_rate,overall_difficulty,circle_size,hp_drain_rate,total_length,hit_length,min_cursor_speed,max_cursor_speed,avg_cursor_speed,map_length_seconds,hitobject_types_per_second_0,1,2,3,4,5,6,7,inherited_timing_points,uninherited_timing_points,bpm_changes,slider_multiplier_changes,min_slider_multiplier,max_slider_multiplier,avg_slider_multiplier,meter_changes,min_meter,max_meter,avg_meter
5.91,190,0,9.2,9,4.5,5.2,181,173,0.0,1927.7451447705325,537.0668812374553,181.632,0.0, 1.9049506694855531, 1.277307963354475, 0.0, 0.0, 0.5450581395348837, 0.42393410852713176, 0.0,2.912482381959126,0.005505637773079633,0.0,0.25325933756166313,0.5999999999999988,1.6,1.0568052930056706,0.0,4,4,4.0
